"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"2331","235811_at",2.88075165551457,5.71524373913146,5.09791074952323,3.02511537895727e-05,0.00181756245433504,2.44177372301903,NA,NA
"1715","222559_s_at",-1.83167906383602,8.2823098329485,-5.09684802764698,3.03336490255195e-05,0.00182051839788175,2.43915929608464,NA,NA
"874","208758_at",-1.23892246121885,8.23679789904685,-5.09447102024337,3.05189882826743e-05,0.00182963342582809,2.43331141703852,"ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase"
"1050","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGC3","protocadherin gamma subfamily C, 3"
"1051","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB4","protocadherin gamma subfamily B, 4"
"1052","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA8","protocadherin gamma subfamily A, 8"
"1053","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA12","protocadherin gamma subfamily A, 12"
"1054","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGC5","protocadherin gamma subfamily C, 5"
"1055","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGC4","protocadherin gamma subfamily C, 4"
"1056","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB7","protocadherin gamma subfamily B, 7"
"1057","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB6","protocadherin gamma subfamily B, 6"
"1058","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB5","protocadherin gamma subfamily B, 5"
"1059","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB3","protocadherin gamma subfamily B, 3"
"1060","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB2","protocadherin gamma subfamily B, 2"
"1061","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGB1","protocadherin gamma subfamily B, 1"
"1062","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA11","protocadherin gamma subfamily A, 11"
"1063","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA10","protocadherin gamma subfamily A, 10"
"1064","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA9","protocadherin gamma subfamily A, 9"
"1065","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA7","protocadherin gamma subfamily A, 7"
"1066","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA6","protocadherin gamma subfamily A, 6"
"1067","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA5","protocadherin gamma subfamily A, 5"
"1068","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA4","protocadherin gamma subfamily A, 4"
"1069","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA3","protocadherin gamma subfamily A, 3"
"1070","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA2","protocadherin gamma subfamily A, 2"
"1071","211066_x_at",1.23446741627526,8.95810707983052,5.09201018519237,3.07120649709694e-05,0.001837179597689,2.42725709270362,"PCDHGA1","protocadherin gamma subfamily A, 1"
"2324","235645_at",1.45197203665744,7.11976087833252,5.09214923568925,3.07011223855115e-05,0.001837179597689,2.42759920056244,NA,NA
"327","200699_at",-1.07980690646765,8.74501321434538,-5.09115329798453,3.07795844573537e-05,0.00183920631716482,2.42514886605459,"KDELR2","KDEL endoplasmic reticulum protein retention receptor 2"
"1800","223938_at",2.10626608958868,4.23118479974728,5.08891880493025,3.0956357881352e-05,0.00184774985498135,2.4196511494837,NA,NA
"96","1556442_x_at",1.79814894345921,8.54698293301913,5.08538873664901,3.12377109579829e-05,0.001849017875543,2.41096545760151,NA,NA
"402","201072_s_at",2.87626709595961,5.53105243861423,5.08639881925473,3.11569435855e-05,0.001849017875543,2.41345079885933,"SMARCC1","SWI/SNF related BAF chromatin remodeling complex subunit C1"
"766","206169_x_at",2.14205616431631,8.71560044256434,5.0881128417196,3.10203691039184e-05,0.001849017875543,2.41766812507287,"ZC3H7B","zinc finger CCCH-type containing 7B"
"966","209289_at",1.17259643993298,10.8531153421304,5.08525839637108,3.1248148459108e-05,0.001849017875543,2.41064474848266,"NFIB","nuclear factor I B"
"975","209450_at",-1.81927837405488,6.91886118561496,-5.08637385548607,3.11589371814912e-05,0.001849017875543,2.41338937512239,"OSGEP","O-sialoglycoprotein endopeptidase"
"1982","226896_at",-1.53132081982644,7.6237744862427,-5.08557894327602,3.12224857251018e-05,0.001849017875543,2.41143346995737,NA,NA
"2176","231605_at",2.12505882934893,4.30648601846791,5.08654343286804,3.1145397329754e-05,0.001849017875543,2.41380662244955,NA,NA
"2646","242818_x_at",1.24422780103374,8.0298912021333,5.08571048599935,3.12119606583672e-05,0.001849017875543,2.41175713627608,NA,NA
"267","1569129_s_at",1.56505730374678,7.57715776311285,5.08465925655692,3.12961720715126e-05,0.00184985752217292,2.40917052576331,NA,NA
"2499","239714_at",1.90074292086847,5.13163073317689,5.08250728222337,3.14692754883401e-05,0.00185808060186285,2.4038753487445,NA,NA
"1898","225452_at",1.23285011697515,7.11893352777788,5.08205679652094,3.15056340877187e-05,0.0018582206512902,2.40276685715447,NA,NA
"2418","237945_at",1.20124593479539,10.036211300713,5.0812573387684,3.15702622831077e-05,0.00186002595940616,2.40079964709441,NA,NA
"720","205012_s_at",-1.75224019672399,9.50705181013367,-5.0802329223306,3.16532712470384e-05,0.00186061583554328,2.39827885324702,"HAGH","hydroxyacylglutathione hydrolase"
"1767","223185_s_at",2.58209440942857,5.7242979920795,5.0798745069929,3.16823656678701e-05,0.00186061583554328,2.39739688775177,NA,NA
"2319","235537_at",2.50556123821771,6.20831141777757,5.0799217065772,3.16785326957529e-05,0.00186061583554328,2.3975130337177,NA,NA
"609","202941_at",-1.49462858911621,8.08233329275763,-5.07921099221717,3.17362976454075e-05,0.00186178334094706,2.39576414141705,"NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2"
"838","208328_s_at",1.60084081678818,6.84100921317456,5.07645885486983,3.19609859574615e-05,0.00187295488448468,2.3889916481502,"MEF2A","myocyte enhancer factor 2A"
"2117","229908_s_at",1.08877526726535,9.13674683558775,5.07454632484346,3.21180698946866e-05,0.00188014504442397,2.38428511831427,NA,NA
"1813","224318_s_at",-1.09445580037636,9.27295138144666,-5.07374589793449,3.21840426941715e-05,0.00188199201529821,2.38231531720227,NA,NA
"67","1555616_at",2.54155617446342,5.15360779130016,5.07202032498719,3.23267322463459e-05,0.00188454683412816,2.37806871508595,NA,NA
"379","200968_s_at",-1.76372301534001,7.86715010655942,-5.07113637398803,3.24000736000086e-05,0.00188454683412816,2.3758932895908,"PPIB","peptidylprolyl isomerase B"
"1084","211555_s_at",1.47796378668484,7.81209025887977,5.07269850738064,3.22705767951082e-05,0.00188454683412816,2.37973772103337,"GUCY1B1","guanylate cyclase 1 soluble subunit beta 1"
"1399","215298_at",2.44074531360756,4.51693134875462,5.07140547801066,3.23777283436693e-05,0.00188454683412816,2.37655556410138,"LINC02172","long intergenic non-protein coding RNA 2172"
"1470","217502_at",2.42743701105293,4.34439580059141,5.07120103885097,3.23947026877887e-05,0.00188454683412816,2.37605243232644,"IFIT2","interferon induced protein with tetratricopeptide repeats 2"
"339","200786_at",-1.64406777054561,9.4048905829989,-5.06972600934739,3.25174383893943e-05,0.00188738846887532,2.37242229255253,"PSMB7","proteasome 20S subunit beta 7"
"2548","240515_at",2.5231190295175,4.96049061959458,5.06971964849279,3.25179686818574e-05,0.00188738846887532,2.37240663793378,NA,NA
"1627","220763_at",2.84942430850078,4.73657362825587,5.06694305992423,3.27502807578944e-05,0.00189885641615894,2.36557308181389,"HSPA12A","heat shock protein family A (Hsp70) member 12A"
"232","1564264_at",2.25936118640375,5.01773280901689,5.06213368537861,3.31566317434234e-05,0.0019163201274542,2.35373596210064,NA,NA
"352","200843_s_at",-1.32988196228511,9.42605592484084,-5.06246778352205,3.31282400275811e-05,0.0019163201274542,2.35455828902047,"EPRS1","glutamyl-prolyl-tRNA synthetase 1"
"1612","220369_at",2.14673106101007,3.03808051756526,5.06221579425607,3.31496518486117e-05,0.0019163201274542,2.35393805976248,"PPP4R3A","protein phosphatase 4 regulatory subunit 3A"
"2376","236645_at",3.24024996720309,4.78694013026017,5.06153282814186,3.32077543267619e-05,0.00191724811807361,2.35225704291117,NA,NA
"181","1560104_at",2.35827836931266,4.3816178976123,5.05940311577363,3.33895958205591e-05,0.0019249307668013,2.34701498312725,NA,NA
"281","1569857_s_at",2.26778285946348,4.71885445677671,5.05915045187891,3.34112354402274e-05,0.0019249307668013,2.34639306810448,NA,NA
"2786","39313_at",2.01689567679145,5.94256184406635,5.05303744594442,3.39391124191416e-05,0.00195328523317533,2.33134569079572,"WNK1","WNK lysine deficient protein kinase 1"
"1351","214723_x_at",2.50300962489316,9.58559031081879,5.05220434223512,3.40117004155083e-05,0.00195335054644739,2.32929488421747,"ANKRD36","ankyrin repeat domain 36"
"1352","214723_x_at",2.50300962489316,9.58559031081879,5.05220434223512,3.40117004155083e-05,0.00195335054644739,2.32929488421747,"ANKRD36B","ankyrin repeat domain 36B"
"2099","229420_at",-1.32138720434868,8.41434647294026,-5.0524624958196,3.39891909075951e-05,0.00195335054644739,2.32993036936954,NA,NA
"178","1559618_at",2.34550054021376,7.00435704487636,5.05128212366801,3.40922351490602e-05,0.00195551148041926,2.32702468265389,NA,NA
"337","200759_x_at",-0.995279618966952,11.2233295565282,-5.05094004287562,3.41221568601207e-05,0.00195551148041926,2.32618258436572,"NFE2L1","NFE2 like bZIP transcription factor 1"
"393","201030_x_at",-1.58858598551329,11.7960293914505,-5.05054636051602,3.41566248523163e-05,0.00195551148041926,2.32521345421412,"LDHB","lactate dehydrogenase B"
"2591","241797_at",2.30421152277031,6.53686019458614,5.0498828981139,3.42147921332441e-05,0.00195679263586309,2.32358019387406,NA,NA
"725","205187_at",2.55494067962172,4.84783931324089,5.04795505944908,3.43843764131849e-05,0.00196443655213258,2.31883431125918,"SMAD5","SMAD family member 5"
"2749","244346_at",3.21064480965229,3.58271515430324,5.04746047758574,3.44280189622547e-05,0.00196487676071114,2.31761674891769,NA,NA
"1377","214925_s_at",1.92756760219574,8.24944515685174,5.04678451037312,3.448775735232e-05,0.00196603974479386,2.31595263947047,"SPTAN1","spectrin alpha, non-erythrocytic 1"
"2430","238304_at",1.79218603544264,7.24163103220063,5.04641661550366,3.45203137631844e-05,0.00196603974479386,2.31504694260308,NA,NA
"1758","223124_s_at",-1.52841163028185,10.3959226168893,-5.04359322961204,3.4771197360158e-05,0.00197826765417964,2.30809608900324,NA,NA
"274","1569409_x_at",2.06601555270982,8.31633230768377,5.04302510012775,3.482190214464e-05,0.00197909303509168,2.30669738921419,NA,NA
"561","202363_at",-1.79512380134453,11.8505722795206,-5.04257654308454,3.48619878013019e-05,0.00197931379339167,2.30559306236391,"SPOCK1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
"855","208682_s_at",-2.39031073486386,7.12193024658036,-5.03741281057535,3.53268061320542e-05,0.0020023246070996,2.29287974525293,"MAGED2","MAGE family member D2"
"2333","235852_at",3.30360138893908,4.68686720800771,5.03726143789224,3.53405257585938e-05,0.0020023246070996,2.29250704734996,NA,NA
"1038","210825_s_at",-0.876077590092889,13.1869471931825,-5.03521407535157,3.5526615389213e-05,0.0020087804980717,2.28746612439012,"PEBP1","phosphatidylethanolamine binding protein 1"
"2073","228825_at",1.90127960737119,7.34220155264769,5.03519941580202,3.55279513787898e-05,0.0020087804980717,2.28743002985757,NA,NA
"1112","211978_x_at",-1.49969912217314,12.8189938939376,-5.03464062281316,3.55789143553589e-05,0.00200958382477195,2.28605417295687,"PPIA","peptidylprolyl isomerase A"
"2248","233216_at",2.39628198678674,5.76958134379669,5.0342247553168,3.56168899852744e-05,0.00200965269344156,2.28503022029368,NA,NA
"844","208549_x_at",1.12930662433629,9.62439251183516,5.03341122216126,3.56912970662684e-05,0.00201177491453425,2.28302711668966,"PTMA","prothymosin alpha"
"2199","232030_at",1.93800382037241,7.70564536075355,5.03183909185345,3.58355300778371e-05,0.00201782451802857,2.27915611832358,NA,NA
"347","200813_s_at",-1.61452506017629,8.71272796901765,-5.03032699804116,3.5974808302326e-05,0.0020215032311713,2.27543287616056,"PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"2106","229586_at",1.4611432916881,9.70496223340942,5.03040443658741,3.59676622634482e-05,0.0020215032311713,2.27562355543658,NA,NA
"2559","240829_at",1.965887568738,5.05033381098338,5.02959037837527,3.60428551093703e-05,0.00202324753912199,2.27361906638788,NA,NA
"242","1565483_at",2.74302400742736,4.33142768223755,5.02897409512154,3.60998850541587e-05,0.00202437047726782,2.27210155373273,NA,NA
"271","1569200_at",1.53103170366118,7.91226610481033,5.02749179253423,3.62374271736568e-05,0.00202826249763908,2.26845154188658,NA,NA
"1025","210461_s_at",1.52495201289977,7.24134942720903,5.02710632625993,3.6273280683805e-05,0.00202826249763908,2.26750236176856,"ABLIM1","actin binding LIM protein 1"
"2236","232807_at",1.76456897396648,6.34723411534207,5.02702789501479,3.62805802046825e-05,0.00202826249763908,2.26730923051674,NA,NA
"2551","240602_at",2.01956921883158,6.46716879858263,5.02647554244164,3.63320289933853e-05,0.00202906402983998,2.26594909727156,NA,NA
"1207","212765_at",-0.929485753009891,11.9131043120106,-5.025175930041,3.64533708483392e-05,0.00203169016425377,2.26274884884561,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2"
"2650","242856_at",1.423628892675,7.96479242734333,5.0251916596089,3.64518997799522e-05,0.00203169016425377,2.26278758263076,NA,NA
"1524","218157_x_at",-1.42346735451659,9.93965752443247,-5.02471931938333,3.64961002528402e-05,0.00203200028648069,2.26162444996936,"CDC42SE1","CDC42 small effector 1"
"2672","243216_x_at",2.29055078877732,7.07148668680648,5.02430345579795,3.65350604030882e-05,0.0020321001297445,2.26060038505095,NA,NA
"518","201971_s_at",-2.5399920271068,4.68290378925371,-5.02138248443838,3.6809892856908e-05,0.0020453057845035,2.25340734614355,"ATP6V1A","ATPase H+ transporting V1 subunit A"
"231","1564202_at",2.22325569544107,3.51868381200131,5.0186668683985,3.70672686697763e-05,0.00205751564925891,2.24671978509776,NA,NA
"1173","212450_at",1.19333514805016,10.0882063296541,5.01773283737804,3.71562103203196e-05,0.00206036085117999,2.24441956246901,"SECISBP2L","SECIS binding protein 2 like"
"316","200647_x_at",-1.87963107815007,10.5073888925816,-5.01713158756612,3.72135769278196e-05,0.00206136291752462,2.24293886148038,"EIF3C","eukaryotic translation initiation factor 3 subunit C"
"317","200647_x_at",-1.87963107815007,10.5073888925816,-5.01713158756612,3.72135769278196e-05,0.00206136291752462,2.24293886148038,"EIF3CL","eukaryotic translation initiation factor 3 subunit C like"
"565","202416_at",-1.33231362233051,7.84828132785068,-5.01648909880439,3.72749767006084e-05,0.00206136291752462,2.24135658981104,"DNAJC7","DnaJ heat shock protein family (Hsp40) member C7"
"2245","233152_x_at",2.61763794518206,7.42457511637311,5.01635935856847,3.72873877536689e-05,0.00206136291752462,2.24103707416916,NA,NA
"153","1558739_at",2.09657874966312,6.7116742772359,5.01533259225473,3.73857557464529e-05,0.00206471332872456,2.23850840549984,NA,NA
"1508","217951_s_at",1.17505522747155,6.55242133873206,5.01452440557843,3.74633665487009e-05,0.0020669117719982,2.23651802295983,"PHF3","PHD finger protein 3"
"669","203822_s_at",-1.44161886293835,7.35644126905071,-5.01380999529105,3.75321068541917e-05,0.0020686168772711,2.23475857538291,"ELF2","E74 like ETS transcription factor 2"
"348","200818_at",-1.85338818052372,10.7370812942409,-5.01270813534323,3.76383762252906e-05,0.0020703000202392,2.23204488993611,"ATP5PO","ATP synthase peripheral stalk subunit OSCP"
